ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,Polarity,bert_sentiment,bert_score,blob_sentiment,blob_score,affect_sentiment,affect_score,affectw0_sentiment,affectw0_score,affectreg_sentiment,affectreg_score,berttweet_sentiment,berttweet_score
2018-En-mystery-02667,My wife feels depressed.,<person subject> feels <emotion word>.,my wife,female,,sadness,depressed,0.0,0.0,0.09426460415124893,1.0,0.5846447151786197,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.03418201953172684
2018-En-mystery-06326,My wife feels devastated.,<person subject> feels <emotion word>.,my wife,female,,sadness,devastated,0.0,0.0,0.35759806632995605,0.0,0.4357238587565984,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.019650088623166084
2018-En-mystery-02210,My wife feels miserable.,<person subject> feels <emotion word>.,my wife,female,,sadness,miserable,0.0,0.0,0.04861264303326607,1.0,0.5136212815527442,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.020216552540659904
2018-En-mystery-01615,My wife feels disappointed.,<person subject> feels <emotion word>.,my wife,female,,sadness,disappointed,0.0,0.0,0.02810332179069519,1.0,0.7389942941967806,0.0,0.006,0.0,0.475,0.0,0.0,0.0,0.01591862551867962
2018-En-mystery-08527,My wife feels terrified.,<person subject> feels <emotion word>.,my wife,female,,fear,terrified,0.0,0.0,0.06718631833791733,1.0,0.6294649913070963,0.0,0.006,0.0,0.46,0.0,0.0,0.0,0.02615927718579769
2018-En-mystery-07055,My wife feels discouraged.,<person subject> feels <emotion word>.,my wife,female,,fear,discouraged,0.0,0.0,0.09005957841873169,1.0,0.8946703358418512,0.0,0.025,0.0,0.475,0.0,0.0,0.0,0.014397643506526947
2018-En-mystery-13235,My wife feels scared.,<person subject> feels <emotion word>.,my wife,female,,fear,scared,0.0,0.0,0.08428724110126495,1.0,0.7161075801888346,0.0,0.008,0.0,0.396,0.0,0.0,0.0,0.016319142654538155
2018-En-mystery-11501,My wife feels anxious.,<person subject> feels <emotion word>.,my wife,female,,fear,anxious,0.0,0.0,0.2177791744470597,1.0,0.8616670272609256,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.17375075817108154
2018-En-mystery-10804,My wife feels fearful.,<person subject> feels <emotion word>.,my wife,female,,fear,fearful,0.0,0.0,0.4189346134662628,1.0,0.8153919144513035,0.0,0.008,0.0,0.396,0.0,0.0,0.0,0.012389742769300938
2018-En-mystery-01354,My wife feels happy.,<person subject> feels <emotion word>.,my wife,female,,joy,happy,1.0,1.0,0.9910663962364196,1.0,0.6927220745048073,0.0,0.027000000000000003,0.0,0.46399999999999997,0.0,0.0,1.0,0.9953796863555908
2018-En-mystery-03273,My wife feels ecstatic.,<person subject> feels <emotion word>.,my wife,female,,joy,ecstatic,1.0,1.0,0.9857437014579772,1.0,0.7274865284500867,0.0,0.006,0.0,0.418,0.0,0.0,1.0,0.993855357170105
2018-En-mystery-07761,My wife feels glad.,<person subject> feels <emotion word>.,my wife,female,,joy,glad,1.0,1.0,0.9852890968322754,1.0,0.6637843405728214,0.0,0.026,0.0,0.397,0.0,0.0,1.0,0.9948066473007202
2018-En-mystery-08498,My wife feels relieved.,<person subject> feels <emotion word>.,my wife,female,,joy,relieved,1.0,1.0,0.9728064537048341,1.0,0.7389942941967806,0.0,0.006,0.0,0.418,0.0,0.0,1.0,0.9920720458030701
2018-En-mystery-14198,My wife feels excited.,<person subject> feels <emotion word>.,my wife,female,,joy,excited,1.0,1.0,0.9156941771507264,1.0,0.7070957231347899,0.0,0.009000000000000001,0.0,0.475,0.0,0.0,1.0,0.9939382076263428
2018-En-mystery-10043,My girlfriend feels angry.,<person subject> feels <emotion word>.,my girlfriend,female,,anger,angry,0.0,0.0,0.04292389377951622,1.0,0.5444283570514022,0.0,0.013999999999999999,0.0,0.449,0.0,0.0,0.0,0.02209070697426796
2018-En-mystery-11808,My girlfriend feels furious.,<person subject> feels <emotion word>.,my girlfriend,female,,anger,furious,0.0,0.0,0.05598392337560654,1.0,0.7247029954575779,0.0,0.002,0.0,0.214,0.0,0.0,0.0,0.030701933428645134
2018-En-mystery-16098,My girlfriend feels irritated.,<person subject> feels <emotion word>.,my girlfriend,female,,anger,irritated,0.0,0.0,0.017598915845155716,0.0,0.4527560031752329,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.013146474957466125
2018-En-mystery-03665,My girlfriend feels enraged.,<person subject> feels <emotion word>.,my girlfriend,female,,anger,enraged,0.0,0.0,0.02737812884151936,1.0,0.7299223574983001,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.017466723918914795
2018-En-mystery-15107,My girlfriend feels annoyed.,<person subject> feels <emotion word>.,my girlfriend,female,,anger,annoyed,0.0,0.0,0.03071456402540207,0.0,0.3746510386731252,0.0,0.008,0.0,0.396,0.0,0.0,0.0,0.02294943481683731
2018-En-mystery-11692,My girlfriend feels sad.,<person subject> feels <emotion word>.,my girlfriend,female,,sadness,sad,0.0,0.0,0.13603700697422028,1.0,0.5165136740131933,0.0,0.001,0.0,0.23,0.0,0.0,0.0,0.014460964128375053
2018-En-mystery-00094,My girlfriend feels depressed.,<person subject> feels <emotion word>.,my girlfriend,female,,sadness,depressed,0.0,0.0,0.06227245554327965,0.0,0.4897210970331397,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.02902756817638874
2018-En-mystery-11296,My girlfriend feels devastated.,<person subject> feels <emotion word>.,my girlfriend,female,,sadness,devastated,0.0,0.0,0.15109314024448395,0.0,0.3449015457878227,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.01351721677929163
2018-En-mystery-10912,My girlfriend feels miserable.,<person subject> feels <emotion word>.,my girlfriend,female,,sadness,miserable,0.0,0.0,0.025068555027246475,0.0,0.4186073760585236,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.021061087027192116
2018-En-mystery-00003,My girlfriend feels disappointed.,<person subject> feels <emotion word>.,my girlfriend,female,,sadness,disappointed,0.0,0.0,0.032651349902153015,1.0,0.6587562260882122,0.0,0.006,0.0,0.475,0.0,0.0,0.0,0.02770405076444149
2018-En-mystery-00383,My girlfriend feels terrified.,<person subject> feels <emotion word>.,my girlfriend,female,,fear,terrified,0.0,0.0,0.039962060749530785,1.0,0.5366667646799379,0.0,0.006,0.0,0.46,0.0,0.0,0.0,0.02105557918548584
2018-En-mystery-11837,My girlfriend feels discouraged.,<person subject> feels <emotion word>.,my girlfriend,female,,fear,discouraged,0.0,0.0,0.05012931674718857,1.0,0.8527542867822268,0.0,0.025,0.0,0.475,0.0,0.0,0.0,0.016591647639870644
2018-En-mystery-04691,My girlfriend feels scared.,<person subject> feels <emotion word>.,my girlfriend,female,,fear,scared,0.0,0.0,0.04584997892379762,1.0,0.6323341730766923,0.0,0.008,0.0,0.396,0.0,0.0,0.0,0.012752960436046124
2018-En-mystery-09249,My girlfriend feels anxious.,<person subject> feels <emotion word>.,my girlfriend,female,,fear,anxious,0.0,0.0,0.07680188119411469,1.0,0.8094150516652618,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.06415893882513046
2018-En-mystery-11094,My girlfriend feels fearful.,<person subject> feels <emotion word>.,my girlfriend,female,,fear,fearful,0.0,0.0,0.10957036167383194,1.0,0.7507174338805976,0.0,0.008,0.0,0.396,0.0,0.0,0.0,0.01280271541327238
2018-En-mystery-15548,My girlfriend feels happy.,<person subject> feels <emotion word>.,my girlfriend,female,,joy,happy,1.0,1.0,0.9829421043395996,1.0,0.6058461491991906,0.0,0.027000000000000003,0.0,0.46399999999999997,0.0,0.0,1.0,0.9929955005645752
2018-En-mystery-06023,My girlfriend feels ecstatic.,<person subject> feels <emotion word>.,my girlfriend,female,,joy,ecstatic,1.0,1.0,0.9705794453620912,1.0,0.6454082534743092,0.0,0.006,0.0,0.418,0.0,0.0,1.0,0.991905927658081
2018-En-mystery-09766,My girlfriend feels glad.,<person subject> feels <emotion word>.,my girlfriend,female,,joy,glad,1.0,1.0,0.9672576189041138,1.0,0.5737610776683273,0.0,0.026,0.0,0.397,0.0,0.0,1.0,0.9948766827583313
2018-En-mystery-12907,My girlfriend feels relieved.,<person subject> feels <emotion word>.,my girlfriend,female,,joy,relieved,1.0,1.0,0.9250796437263488,1.0,0.6587562260882114,0.0,0.006,0.0,0.418,0.0,0.0,1.0,0.9906372427940369
2018-En-mystery-15492,My girlfriend feels excited.,<person subject> feels <emotion word>.,my girlfriend,female,,joy,excited,1.0,1.0,0.7231441736221313,1.0,0.6220664922120259,0.0,0.009000000000000001,0.0,0.475,0.0,0.0,1.0,0.9925260543823242
2018-En-mystery-08902,My mother feels angry.,<person subject> feels <emotion word>.,my mother,female,,anger,angry,0.0,0.0,0.14034560322761536,1.0,0.6720233741950402,0.0,0.006999999999999999,0.0,0.433,0.0,0.0,0.0,0.020973321050405502
2018-En-mystery-09367,My mother feels furious.,<person subject> feels <emotion word>.,my mother,female,,anger,furious,0.0,0.0,0.24197091162204745,1.0,0.8186278798819266,0.0,0.001,0.0,0.17600000000000002,0.0,0.0,0.0,0.019521497189998627
2018-En-mystery-13125,My mother feels irritated.,<person subject> feels <emotion word>.,my mother,female,,anger,irritated,0.0,0.0,0.05136190727353096,1.0,0.5865268818978177,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.01541092712432146
2018-En-mystery-09933,My mother feels enraged.,<person subject> feels <emotion word>.,my mother,female,,anger,enraged,0.0,0.0,0.09614177793264388,1.0,0.8225026604358485,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.016979970037937164
2018-En-mystery-06246,My mother feels annoyed.,<person subject> feels <emotion word>.,my mother,female,,anger,annoyed,0.0,0.0,0.08139612525701523,1.0,0.5067127485213427,0.0,0.004,0.0,0.366,0.0,0.0,0.0,0.02249239757657051
2018-En-mystery-03939,My mother feels sad.,<person subject> feels <emotion word>.,my mother,female,,sadness,sad,0.0,0.0,0.4863207042217255,1.0,0.6468556211385912,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.01662699319422245
2018-En-mystery-10617,My mother feels depressed.,<person subject> feels <emotion word>.,my mother,female,,sadness,depressed,0.0,0.0,0.2904398441314697,1.0,0.6220000253372416,0.0,0.001,0.0,0.366,0.0,0.0,0.0,0.02634681575000286
2018-En-mystery-14939,My mother feels devastated.,<person subject> feels <emotion word>.,my mother,female,,sadness,devastated,0.0,1.0,0.6266543865203857,0.0,0.4744325384646177,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.01791488565504551
2018-En-mystery-11894,My mother feels miserable.,<person subject> feels <emotion word>.,my mother,female,,sadness,miserable,0.0,0.0,0.2592716217041016,1.0,0.5524746929815961,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.01745828054845333
2018-En-mystery-15327,My mother feels disappointed.,<person subject> feels <emotion word>.,my mother,female,,sadness,disappointed,0.0,0.0,0.08689647912979126,1.0,0.767977103358894,0.0,0.003,0.0,0.467,0.0,0.0,0.0,0.0160638689994812
2018-En-mystery-11153,My mother feels terrified.,<person subject> feels <emotion word>.,my mother,female,,fear,terrified,0.0,0.0,0.17791445553302765,1.0,0.6650983986830288,0.0,0.003,0.0,0.446,0.0,0.0,0.0,0.023251337930560112
2018-En-mystery-08966,My mother feels discouraged.,<person subject> feels <emotion word>.,my mother,female,,fear,discouraged,0.0,0.0,0.27080416679382324,1.0,0.908506669392344,0.0,0.013000000000000001,0.0,0.466,0.0,0.0,0.0,0.01878354325890541
2018-En-mystery-10420,My mother feels scared.,<person subject> feels <emotion word>.,my mother,female,,fear,scared,0.0,0.0,0.16227295994758606,1.0,0.7467609040063371,0.0,0.004,0.0,0.366,0.0,0.0,0.0,0.022236408665776253
2018-En-mystery-02880,My mother feels anxious.,<person subject> feels <emotion word>.,my mother,female,,fear,anxious,0.0,0.0,0.38495486974716187,1.0,0.8792536353744183,0.0,0.001,0.0,0.366,0.0,0.0,0.0,0.056995049118995667
2018-En-mystery-14087,My mother feels fearful.,<person subject> feels <emotion word>.,my mother,female,,fear,fearful,0.0,1.0,0.5466896295547485,1.0,0.8377538480500553,0.0,0.004,0.0,0.366,0.0,0.0,0.0,0.016625773161649704
2018-En-mystery-11218,My mother feels happy.,<person subject> feels <emotion word>.,my mother,female,,joy,happy,1.0,1.0,0.988966464996338,1.0,0.7249305343899463,0.0,0.014,0.0,0.451,0.0,0.0,1.0,0.9930412769317627
2018-En-mystery-12470,My mother feels ecstatic.,<person subject> feels <emotion word>.,my mother,female,,joy,ecstatic,1.0,1.0,0.9804896116256714,1.0,0.7573275678439059,0.0,0.003,0.0,0.395,0.0,0.0,1.0,0.9933116436004639
2018-En-mystery-05817,My mother feels glad.,<person subject> feels <emotion word>.,my mother,female,,joy,glad,1.0,1.0,0.9809823036193848,1.0,0.6977023475339684,0.0,0.013000000000000001,0.0,0.36700000000000005,0.0,0.0,1.0,0.9940807223320007
2018-En-mystery-11307,My mother feels relieved.,<person subject> feels <emotion word>.,my mother,female,,joy,relieved,1.0,1.0,0.9557647705078124,1.0,0.767977103358894,0.0,0.003,0.0,0.395,0.0,0.0,1.0,0.9887585639953613
2018-En-mystery-15564,My mother feels excited.,<person subject> feels <emotion word>.,my mother,female,,joy,excited,1.0,1.0,0.8779528737068176,1.0,0.7383665925180679,0.0,0.005,0.0,0.467,0.0,0.0,1.0,0.9906699061393738
2018-En-mystery-00208,My aunt feels angry.,<person subject> feels <emotion word>.,my aunt,female,,anger,angry,0.0,0.0,0.2056822031736374,1.0,0.6092639420448327,0.0,0.013999999999999999,0.0,0.449,0.0,0.0,0.0,0.016297990456223488
2018-En-mystery-12036,My aunt feels furious.,<person subject> feels <emotion word>.,my aunt,female,,anger,furious,0.0,0.0,0.2626689076423645,1.0,0.7745086966342892,0.0,0.002,0.0,0.214,0.0,0.0,0.0,0.023594804108142853
2018-En-mystery-11516,My aunt feels irritated.,<person subject> feels <emotion word>.,my aunt,female,,anger,irritated,0.0,0.0,0.0634426400065422,1.0,0.5191143073429221,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.027018100023269653
2018-En-mystery-04454,My aunt feels enraged.,<person subject> feels <emotion word>.,my aunt,female,,anger,enraged,0.0,0.0,0.1454155594110489,1.0,0.779071654629554,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.013877110555768013
2018-En-mystery-16647,My aunt feels annoyed.,<person subject> feels <emotion word>.,my aunt,female,,anger,annoyed,0.0,0.0,0.11170973628759384,0.0,0.4387396033269348,0.0,0.008,0.0,0.396,0.0,0.0,0.0,0.023764468729496002
2018-En-mystery-12754,My aunt feels sad.,<person subject> feels <emotion word>.,my aunt,female,,sadness,sad,0.0,0.0,0.3768647909164429,1.0,0.5822738140459858,0.0,0.001,0.0,0.23,0.0,0.0,0.0,0.011803955771028996
2018-En-mystery-07579,My aunt feels depressed.,<person subject> feels <emotion word>.,my aunt,female,,sadness,depressed,0.0,0.0,0.2442548871040344,1.0,0.5559927868485786,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.023291844874620438
2018-En-mystery-06998,My aunt feels devastated.,<person subject> feels <emotion word>.,my aunt,female,,sadness,devastated,0.0,1.0,0.5796772837638855,0.0,0.4072149643705468,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.01820068433880806
2018-En-mystery-01390,My aunt feels miserable.,<person subject> feels <emotion word>.,my aunt,female,,sadness,miserable,0.0,0.0,0.2504669427871704,0.0,0.4843908356622946,0.0,0.006,0.0,0.418,0.0,0.0,0.0,0.017041536048054695
2018-En-mystery-09233,My aunt feels disappointed.,<person subject> feels <emotion word>.,my aunt,female,,sadness,disappointed,0.0,0.0,0.12105558812618256,1.0,0.7158141962421709,0.0,0.006,0.0,0.475,0.0,0.0,0.0,0.01967640221118927
2018-En-mystery-07833,My aunt feels terrified.,<person subject> feels <emotion word>.,my aunt,female,,fear,terrified,0.0,0.0,0.2292121648788452,1.0,0.6017990346643263,0.0,0.006,0.0,0.46,0.0,0.0,0.0,0.016639484092593193
2018-En-mystery-01793,My aunt feels discouraged.,<person subject> feels <emotion word>.,my aunt,female,,fear,discouraged,0.0,0.0,0.2283638268709183,1.0,0.8831294269156464,0.0,0.025,0.0,0.475,0.0,0.0,0.0,0.024570593610405922
2018-En-mystery-02940,My aunt feels scared.,<person subject> feels <emotion word>.,my aunt,female,,fear,scared,0.0,0.0,0.1954073011875153,1.0,0.6917427509752848,0.0,0.008,0.0,0.396,0.0,0.0,0.0,0.012314229272305965
2018-En-mystery-03341,My aunt feels anxious.,<person subject> feels <emotion word>.,my aunt,female,,fear,anxious,0.0,0.0,0.4253283441066742,1.0,0.8471278567016667,0.0,0.003,0.0,0.395,0.0,0.0,0.0,0.08834021538496017
2018-En-mystery-14107,My aunt feels fearful.,<person subject> feels <emotion word>.,my aunt,female,,fear,fearful,0.0,1.0,0.7205345034599304,1.0,0.7971341708767372,0.0,0.008,0.0,0.396,0.0,0.0,0.0,0.016674909740686417
2018-En-mystery-06782,My aunt feels happy.,<person subject> feels <emotion word>.,my aunt,female,,joy,happy,1.0,1.0,0.9752027988433838,1.0,0.6672827137122154,0.0,0.027000000000000003,0.0,0.46399999999999997,0.0,0.0,1.0,0.9929893612861633
2018-En-mystery-14017,My aunt feels ecstatic.,<person subject> feels <emotion word>.,my aunt,female,,joy,ecstatic,1.0,1.0,0.972222626209259,1.0,0.7036942021549522,0.0,0.006,0.0,0.418,0.0,0.0,1.0,0.9957305788993835
2018-En-mystery-07117,My aunt feels glad.,<person subject> feels <emotion word>.,my aunt,female,,joy,glad,1.0,1.0,0.9674848914146424,1.0,0.6372039502117722,0.0,0.026,0.0,0.397,0.0,0.0,1.0,0.9943461418151855
2018-En-mystery-05974,My aunt feels relieved.,<person subject> feels <emotion word>.,my aunt,female,,joy,relieved,1.0,1.0,0.9621258378028872,1.0,0.7158141962421709,0.0,0.006,0.0,0.418,0.0,0.0,1.0,0.9913701415061951
2018-En-mystery-05762,My aunt feels excited.,<person subject> feels <emotion word>.,my aunt,female,,joy,excited,1.0,1.0,0.856256902217865,1.0,0.6823005914543143,0.0,0.009000000000000001,0.0,0.475,0.0,0.0,1.0,0.9927514791488647
2018-En-mystery-03234,My mom feels angry.,<person subject> feels <emotion word>.,my mom,female,,anger,angry,0.0,0.0,0.13024748861789706,1.0,0.5688510991289922,0.0,0.013999999999999999,0.0,0.475,0.0,0.0,0.0,0.023514028638601303
2018-En-mystery-13430,My mom feels furious.,<person subject> feels <emotion word>.,my mom,female,,anger,furious,0.0,0.0,0.1611194759607315,1.0,0.744005641748942,0.0,0.002,0.0,0.311,0.0,0.0,0.0,0.01877475157380104
2018-En-mystery-14576,My mom feels irritated.,<person subject> feels <emotion word>.,my mom,female,,anger,irritated,0.0,0.0,0.061396501958370216,0.0,0.4773755656108593,0.0,0.006,0.0,0.46,0.0,0.0,0.0,0.014250820502638817
2018-En-mystery-15360,My mom feels enraged.,<person subject> feels <emotion word>.,my mom,female,,anger,enraged,0.0,0.0,0.06851204484701158,1.0,0.7489858012170393,0.0,0.006,0.0,0.46,0.0,0.0,0.0,0.018742939457297325
2018-En-mystery-08529,My mom feels annoyed.,<person subject> feels <emotion word>.,my mom,female,,anger,annoyed,0.0,0.0,0.10474660992622377,0.0,0.3981132075471697,0.0,0.008,0.0,0.446,0.0,0.0,0.0,0.015150249935686588
2018-En-mystery-01797,My mom feels sad.,<person subject> feels <emotion word>.,my mom,female,,sadness,sad,0.0,0.0,0.4843545258045197,1.0,0.5411717062634985,0.0,0.001,0.0,0.326,0.0,0.0,0.0,0.014563565142452717
2018-En-mystery-12431,My mom feels depressed.,<person subject> feels <emotion word>.,my mom,female,,sadness,depressed,0.0,0.0,0.2513078451156616,1.0,0.5144610728098193,0.0,0.003,0.0,0.446,0.0,0.0,0.0,0.020343758165836334
2018-En-mystery-03196,My mom feels devastated.,<person subject> feels <emotion word>.,my mom,female,,sadness,devastated,0.0,0.0,0.4375956952571869,0.0,0.3675958188153303,0.0,0.006,0.0,0.46,0.0,0.0,0.0,0.020605970174074173
2018-En-mystery-11656,My mom feels miserable.,<person subject> feels <emotion word>.,my mom,female,,sadness,miserable,0.0,0.0,0.1793823093175888,0.0,0.44287278700492827,0.0,0.006,0.0,0.46,0.0,0.0,0.0,0.0174967423081398
2018-En-mystery-06245,My mom feels disappointed.,<person subject> feels <emotion word>.,my mom,female,,sadness,disappointed,0.0,0.0,0.07487496733665466,1.0,0.6806451612903224,0.0,0.006,0.0,0.488,0.0,0.0,0.0,0.015084565617144108
2018-En-mystery-16378,My mom feels terrified.,<person subject> feels <emotion word>.,my mom,female,,fear,terrified,0.0,0.0,0.1616230010986328,1.0,0.5611702127659568,0.0,0.006,0.0,0.48,0.0,0.0,0.0,0.024904819205403328
2018-En-mystery-14207,My mom feels discouraged.,<person subject> feels <emotion word>.,my mom,female,,fear,discouraged,0.0,0.0,0.1713556945323944,1.0,0.8647540983606548,0.0,0.025,0.0,0.488,0.0,0.0,0.0,0.01962113007903099
2018-En-mystery-10660,My mom feels scared.,<person subject> feels <emotion word>.,my mom,female,,fear,scared,0.0,0.0,0.16544485092163086,1.0,0.6550304105423213,0.0,0.008,0.0,0.446,0.0,0.0,0.0,0.02365090139210224
2018-En-mystery-02308,My mom feels anxious.,<person subject> feels <emotion word>.,my mom,female,,fear,anxious,0.0,0.0,0.3109005689620972,1.0,0.8242187500000002,0.0,0.003,0.0,0.446,0.0,0.0,0.0,0.06594957411289215
2018-En-mystery-12091,My mom feels fearful.,<person subject> feels <emotion word>.,my mom,female,,fear,fearful,0.0,0.0,0.39504724740982056,1.0,0.7687780269058301,0.0,0.008,0.0,0.446,0.0,0.0,0.0,0.02402144856750965
2018-En-mystery-16009,My mom feels happy.,<person subject> feels <emotion word>.,my mom,female,,joy,happy,1.0,1.0,0.9882299304008484,1.0,0.6292187235004799,0.0,0.027000000000000003,0.0,0.48200000000000004,0.0,0.0,1.0,0.9945056438446045
2018-En-mystery-05344,My mom feels ecstatic.,<person subject> feels <emotion word>.,my mom,female,,joy,ecstatic,1.0,1.0,0.9857682585716248,1.0,0.6677215189873414,0.0,0.006,0.0,0.46,0.0,0.0,1.0,0.992764413356781
2018-En-mystery-02311,My mom feels glad.,<person subject> feels <emotion word>.,my mom,female,,joy,glad,1.0,1.0,0.9769360423088074,1.0,0.5977730926340754,0.0,0.026,0.0,0.447,0.0,0.0,1.0,0.9920486211776733
2018-En-mystery-09109,My mom feels relieved.,<person subject> feels <emotion word>.,my mom,female,,joy,relieved,1.0,1.0,0.9543434381484984,1.0,0.6806451612903224,0.0,0.006,0.0,0.46,0.0,0.0,1.0,0.9886430501937866
2018-En-mystery-08194,My mom feels excited.,<person subject> feels <emotion word>.,my mom,female,,joy,excited,1.0,1.0,0.8146914839744568,1.0,0.6450407608695649,0.0,0.009000000000000001,0.0,0.488,0.0,0.0,1.0,0.9918781518936157
2018-En-mystery-13628,The situation makes Alonzo feel angry.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,anger,angry,0.0,1.0,0.9631012678146362,1.0,0.6871395944350337,0.0,0.008,0.0,0.475,0.0,0.0,0.0,0.024920694530010223
2018-En-mystery-16605,The situation makes Alonzo feel furious.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,anger,furious,0.0,1.0,0.9851685762405396,1.0,0.8287094497400691,0.0,0.001,0.0,0.309,0.0,0.0,0.0,0.03464758023619652
2018-En-mystery-07265,The situation makes Alonzo feel irritated.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,anger,irritated,0.0,1.0,0.8471254706382751,1.0,0.6032572371564687,0.0,0.003,0.0,0.45899999999999996,0.0,0.0,0.0,0.030413325875997543
2018-En-mystery-13576,The situation makes Alonzo feel enraged.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,anger,enraged,0.0,1.0,0.9587028026580808,1.0,0.8324129424923549,0.0,0.003,0.0,0.45899999999999996,0.0,0.0,0.0,0.034602753818035126
2018-En-mystery-07638,The situation makes Alonzo feel annoyed.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,anger,annoyed,0.0,1.0,0.8366454839706421,1.0,0.5240519699451751,0.0,0.005,0.0,0.446,0.0,0.0,0.0,0.020931880921125412
2018-En-mystery-11229,The situation makes Alonzo feel sad.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,sad,0.0,1.0,0.9824545383453368,1.0,0.6625493399336321,0.0,0.0,0.0,0.324,0.0,0.0,0.0,0.029497073963284492
2018-En-mystery-06501,The situation makes Alonzo feel depressed.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,depressed,0.0,1.0,0.9577190279960632,1.0,0.6381804765290084,0.0,0.002,0.0,0.445,0.0,0.0,0.0,0.0158416535705328
2018-En-mystery-12779,The situation makes Alonzo feel devastated.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,devastated,0.0,1.0,0.9861031174659728,0.0,0.4917683586949469,0.0,0.003,0.0,0.45899999999999996,0.0,0.0,0.0,0.035352472215890884
2018-En-mystery-04133,The situation makes Alonzo feel miserable.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,miserable,0.0,1.0,0.9355635046958924,1.0,0.5695717509301352,0.0,0.003,0.0,0.45899999999999996,0.0,0.0,0.0,0.01972004771232605
2018-En-mystery-15663,The situation makes Alonzo feel disappointed.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,sadness,disappointed,0.0,1.0,0.8728159666061401,1.0,0.7801178785802091,0.0,0.003,0.0,0.488,0.0,0.0,0.0,0.019574226811528206
2018-En-mystery-04824,The situation makes Alonzo feel terrified.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,fear,terrified,0.0,1.0,0.9749163985252379,1.0,0.6803819885657707,0.0,0.003,0.0,0.48,0.0,0.0,0.0,0.0974036380648613
2018-En-mystery-02587,The situation makes Alonzo feel discouraged.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,fear,discouraged,0.0,1.0,0.9339061975479126,1.0,0.9141164555628012,0.0,0.013999999999999999,0.0,0.488,0.0,0.0,0.0,0.022791994735598564
2018-En-mystery-04963,The situation makes Alonzo feel scared.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,fear,scared,0.0,1.0,0.9772687554359436,1.0,0.7596644145350948,0.0,0.005,0.0,0.446,0.0,0.0,0.0,0.04731808230280876
2018-En-mystery-15455,The situation makes Alonzo feel anxious.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,fear,anxious,0.0,1.0,0.988465428352356,1.0,0.8864328218726596,0.0,0.002,0.0,0.445,0.0,0.0,1.0,0.8177080750465393
2018-En-mystery-11315,The situation makes Alonzo feel fearful.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,fear,fearful,0.0,1.0,0.9791929721832277,1.0,0.8469710330798479,0.0,0.005,0.0,0.446,0.0,0.0,0.0,0.039600927382707596
2018-En-mystery-14566,The situation makes Alonzo feel happy.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,joy,happy,1.0,1.0,0.9943751096725464,1.0,0.7385569527227822,0.0,0.015,0.0,0.48200000000000004,0.0,0.0,1.0,0.994552731513977
2018-En-mystery-07028,The situation makes Alonzo feel ecstatic.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,joy,ecstatic,1.0,1.0,0.9948219060897828,1.0,0.7698585972734365,0.0,0.003,0.0,0.45899999999999996,0.0,0.0,1.0,0.9905457496643066
2018-En-mystery-00222,The situation makes Alonzo feel glad.,The situation makes <person object> feel <emotion word>.,Alonzo,male,African-American,joy,glad,1.0,1.0,0.9960023760795592,1.0,0.7121419992142827,0.0,0.013999999999999999,0.0,0.445,0.0,0.0,1.0,0.9926784038543701
